relation	kind	ordinal	column	type	upstream table	derivation	sample values	description	null meaning
course_material_recent	view	65	enrollment_source	varchar	course_material	Inherited `course_material.enrollment_source` via `SELECT *`.	own	Assignment-ladder rung that supplied the section enrollment.	Never NULL in the recent-period view; `none` means no assignment rung produced a value.
course_material_recent	view	66	is_required_direct	boolean	course_material	Inherited `course_material.is_required_direct` via `SELECT *`.	TRUE	Whether direct required evidence is present at the relation grain.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
course_material_recent	view	67	is_optional_or_recommended_direct	boolean	course_material	Inherited `course_material.is_optional_or_recommended_direct` via `SELECT *`.	TRUE	Whether grouped rows include optional or recommended direct-status evidence.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
course_material_recent	view	68	source_row_count	bigint	course_material	Inherited `course_material.source_row_count` via `SELECT *`.	42	Catalog rows collapsed into the canonical material item.	Never NULL or zero for a retained group.
course_material_recent	view	69	title_variant_count	bigint	course_material	Inherited `course_material.title_variant_count` via `SELECT *`.	42	Distinct title variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_recent	view	70	author_variant_count	bigint	course_material	Inherited `course_material.author_variant_count` via `SELECT *`.	42	Distinct author variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_recent	view	71	publisher_variant_count	bigint	course_material	Inherited `course_material.publisher_variant_count` via `SELECT *`.	42	Distinct publisher variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_recent	view	72	imprint_variant_count	bigint	course_material	Inherited `course_material.imprint_variant_count` via `SELECT *`.	42	Distinct imprint variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_recent	view	73	book_format_variant_count	bigint	course_material	Inherited `course_material.book_format_variant_count` via `SELECT *`.	42	Distinct book format variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_recent	view	74	format_type_variant_count	bigint	course_material	Inherited `course_material.format_type_variant_count` via `SELECT *`.	42	Distinct FormatType variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_recent	view	75	book_status_variant_count	bigint	course_material	Inherited `course_material.book_status_variant_count` via `SELECT *`.	42	Distinct book status variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_recent	view	76	catalog_metadata_conflict	boolean	course_material	Inherited `course_material.catalog_metadata_conflict` via `SELECT *`.	TRUE	Flags conflicting bibliographic values among grouped catalog rows.	Never NULL; false means the named conflict was not detected.
course_material_recent	view	77	is_required_inferred_conflict	boolean	course_material	Inherited `course_material.is_required_inferred_conflict` via `SELECT *`.	TRUE	Whether grouped rows disagree on inferred-required status.	Never NULL; false means no detected within-group conflict.
course_material_recent	view	78	is_oer_conflict	boolean	course_material	Inherited `course_material.is_oer_conflict` via `SELECT *`.	TRUE	Whether grouped rows disagree on open-resource classification.	Never NULL; false means no detected within-group conflict.
course_material_recent	view	79	is_ia_conflict	boolean	course_material	Inherited `course_material.is_ia_conflict` via `SELECT *`.	TRUE	Whether grouped rows disagree on inclusive-access classification.	Never NULL; false means no detected within-group conflict.
course_material_recent	view	80	use_source_row_count	bigint	course_material	Inherited `course_material.use_source_row_count` via `SELECT *`.	42	Included catalog rows collapsed into the canonical item.	Never NULL; zero is possible for the filtered count.
course_material_recent	view	81	no_use_source_row_count	bigint	course_material	Inherited `course_material.no_use_source_row_count` via `SELECT *`.	42	Excluded catalog rows collapsed into the canonical item.	Never NULL; zero is possible for the filtered count.
course_material_recent	view	82	has_use_source_row	boolean	course_material	Inherited `course_material.has_use_source_row` via `SELECT *`.	TRUE	Whether grouped rows include retained-population evidence.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
course_material_recent	view	83	has_no_use_source_row	boolean	course_material	Inherited `course_material.has_no_use_source_row` via `SELECT *`.	TRUE	Whether grouped rows include excluded-population evidence.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
course_material_recent	view	84	population_classification_conflict	boolean	course_material	Inherited `course_material.population_classification_conflict` via `SELECT *`.	TRUE	Flags simultaneous Use and NoUse evidence within groups.	Never NULL; false means the named conflict was not detected.
course_material_recent	view	85	instructor_variant_count	bigint	course_material	Inherited `course_material.instructor_variant_count` via `SELECT *`.	42	Distinct instructor variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_recent	view	86	email_variant_count	bigint	course_material	Inherited `course_material.email_variant_count` via `SELECT *`.	42	Distinct email variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_recent	view	87	contact_metadata_conflict	boolean	course_material	Inherited `course_material.contact_metadata_conflict` via `SELECT *`.	TRUE	Flags conflicting instructor or email values within groups.	Never NULL; false means the named conflict was not detected.
course_material_recent	view	88	is_supply_conflict	boolean	course_material	Inherited `course_material.is_supply_conflict` via `SELECT *`.	TRUE	Whether grouped rows disagree on supply classification.	Never NULL; false means no detected within-group conflict.
course_material_recent	view	89	no_details_conflict	boolean	course_material	Inherited `course_material.no_details_conflict` via `SELECT *`.	TRUE	Flags disagreement about the no-details placeholder within groups.	Never NULL; false means no detected within-group conflict.
course_material_recent	view	90	no_materials_conflict	boolean	course_material	Inherited `course_material.no_materials_conflict` via `SELECT *`.	TRUE	Flags disagreement about no-materials evidence within groups.	Never NULL; false means no detected within-group conflict.
course_material_recent	view	91	is_canada_conflict	boolean	course_material	Inherited `course_material.is_canada_conflict` via `SELECT *`.	TRUE	Whether grouped rows disagree on Canadian classification.	Never NULL; false means no detected within-group conflict.
course_material_recent	view	92	is_null_isbn_audit	boolean	course_material	Inherited `course_material.is_null_isbn_audit` via `SELECT *`.	TRUE	Whether the row audits a NULL-ISBN source group.	Never NULL; false means the named evidence is absent.
course_material_recent	view	93	has_nonnull_isbn_in_section	boolean	course_material	Inherited `course_material.has_nonnull_isbn_in_section` via `SELECT *`.	TRUE	Whether the section contains another non-NULL ISBN.	Never NULL; false means the named evidence is absent.
course_material_recent	view	94	is_no_adoption_section	boolean	course_material	Inherited `course_material.is_no_adoption_section` via `SELECT *`.	TRUE	Whether the section has no non-NULL adopted ISBN.	Never NULL; false means the named evidence is absent.
course_material_recent	view	95	is_section_required_direct	boolean	course_material	Inherited `course_material.is_section_required_direct` via `SELECT *`.	TRUE	Whether the source section has direct required evidence.	Never NULL in the recent-period view; false means no qualifying section evidence.
course_material_recent	view	96	section_course_material_no_use_count	bigint	course_material	Inherited `course_material.section_course_material_no_use_count` via `SELECT *`.	42	Excluded canonical items counted for the source section.	Never NULL; false or zero means the named section evidence is absent.
course_material_recent	view	97	section_no_details_count	bigint	course_material	Inherited `course_material.section_no_details_count` via `SELECT *`.	42	No-details canonical items counted for the source section.	Never NULL; false or zero means the named section evidence is absent.
course_material_recent	view	98	section_no_materials_count	bigint	course_material	Inherited `course_material.section_no_materials_count` via `SELECT *`.	42	No-materials canonical items counted for the source section.	Never NULL; false or zero means the named section evidence is absent.
course_material_recent	view	99	is_section_canada	boolean	course_material	Inherited `course_material.is_section_canada` via `SELECT *`.	TRUE	Whether any canonical item marks the source section Canadian.	Never NULL; false or zero means the named section evidence is absent.
course_material_recent	view	100	is_section_supply	boolean	course_material	Inherited `course_material.is_section_supply` via `SELECT *`.	TRUE	Whether any canonical item marks the source section supply.	Never NULL; false or zero means the named section evidence is absent.
course_material_recent	view	101	section_supply_count	bigint	course_material	Inherited `course_material.section_supply_count` via `SELECT *`.	42	Supply canonical items counted for the source section.	Never NULL; false or zero means the named section evidence is absent.
