relation	kind	ordinal	column	type	upstream table	derivation	sample values	description	null meaning
comprehensive_data	table	24	first_name	varchar	course_catalog_20251215	`course_catalog_20251215.first_name` passthrough.	A. Example	Given name of the course instructor.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	25	last_name	varchar	course_catalog_20251215	`course_catalog_20251215.last_name` passthrough.	A. Example	Family name of the course instructor.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	26	email	varchar	course_catalog_20251215	`course_catalog_20251215.email` passthrough.	instructor@example.edu	Normalized instructor email used for contact and matching.	External field absent, blank, a configured null token, or failed TRY_CAST where applicable.
comprehensive_data	table	27	course_id	varchar	course_catalog_20251215	`course_catalog_20251215.course_id` passthrough.	1001::BIO::101	Stable identifier for the institution-level course offering.	Not produced; missing composite segments are encoded as `UNKNOWN`.
comprehensive_data	table	28	section_id	varchar	course_catalog_20251215	`course_catalog_20251215.section_id` passthrough.	1001::BIO::101::001::2025-4	Period-specific identifier for the distinct section offering.	Not produced; missing composite segments are encoded as `UNKNOWN`.
comprehensive_data	table	29	period_sortable	varchar	course_catalog_20251215	`course_catalog_20251215.period_sortable` passthrough.	2025-4	Sortable academic term code used for chronological ordering.	Unrecognized or missing academic-period text.
comprehensive_data	table	30	period_date	date	course_catalog_20251215	`course_catalog_20251215.period_date` passthrough.	2025-10-01	Canonical starting date assigned to the academic term.	Unrecognized or missing academic-period text.
comprehensive_data	table	31	is_oer	boolean	format_type_classification	`format_type_classification.is_oer` joined on exact `FormatType`.	TRUE	Whether the material is an open educational resource.	No matching lookup row or the matched lookup value is missing.
comprehensive_data	table	32	oer_category	varchar	format_type_classification	`format_type_classification.oer_category`, coalesced to `unknown`.	unknown	Open-resource category assigned to the material format.	Never NULL; unmatched or missing lookup categories become `unknown`.
comprehensive_data	table	33	is_ia	boolean	format_type_classification	`format_type_classification.is_ia` joined on exact `FormatType`.	TRUE	Whether the material uses inclusive access.	No matching lookup row or the matched lookup value is missing.
comprehensive_data	table	34	ia_category	varchar	format_type_classification	`format_type_classification.ia_category`, coalesced to `unknown`.	unknown	Inclusive-access category assigned to the material format.	Never NULL; unmatched or missing lookup categories become `unknown`.
comprehensive_data	table	35	is_supply	boolean	course_catalog_20251215, supply_isbn_classification	True when catalog ISBN matches recent-derived `supply_isbn_classification.isbn13`; the lookup applies to all history, and unmatched/NULL ISBN is false.	TRUE	Whether the material is classified as a course supply.	Never NULL; false represents absence or exclusion.
comprehensive_data	table	36	supply_category	varchar	course_catalog_20251215, supply_isbn_classification	`supply_isbn_classification.category` from the recent-derived ISBN lookup, applied to all history.	science_lab	Supply classification assigned from matched title keywords.	No matching lookup row or the matched lookup value is missing.
comprehensive_data	table	37	institution_name	varchar	ipeds_data	`ipeds_data.instnm` joined on `unit_id = unitid`.	Example University	Canonical institution name supplied by IPEDS.	No matching lookup row or the matched lookup value is missing.
comprehensive_data	table	38	sector	varchar	ipeds_data	`ipeds_data.sector` joined on institution ID.	unknown	IPEDS sector classification for the institution.	No matching lookup row or the matched lookup value is missing.
comprehensive_data	table	39	level	varchar	ipeds_data	`ipeds_data.iclevel` joined on institution ID.	unknown	IPEDS award-level classification for the institution.	No matching lookup row or the matched lookup value is missing.
comprehensive_data	table	40	control	varchar	ipeds_data	`ipeds_data.control` joined on institution ID.	unknown	Institution ownership and governance classification used for reporting.	No matching lookup row or the matched lookup value is missing.
comprehensive_data	table	41	size	varchar	ipeds_data	`ipeds_data.instsize` joined on institution ID.	unknown	IPEDS institutional enrollment-size classification used for reporting.	No matching lookup row or the matched lookup value is missing.
comprehensive_data	table	42	enrollment_2024	integer	ipeds_data	`ipeds_data.enroll_24` joined on institution ID.	42	Total institutional enrollment reported to IPEDS for 2024.	No matching lookup row or the matched lookup value is missing.
comprehensive_data	table	43	distance_enrollment_2024	integer	ipeds_data	`ipeds_data.dist_enroll_24` joined on institution ID.	42	IPEDS 2024 students enrolled in distance education.	No matching lookup row or the matched lookup value is missing.
comprehensive_data	table	44	institution_type	varchar	ipeds_data	`ipeds_data.inst_type` joined on institution ID.	unknown	Derived institution type used for reporting groups.	No matching lookup row or the matched lookup value is missing.
comprehensive_data	table	45	is_required_direct	boolean	course_catalog_20251215	`course_catalog_20251215.book_status = 'required'` with no supply-classification match.	TRUE	Whether direct required evidence is present at the relation grain.	Never NULL; false represents absence or exclusion.
comprehensive_data	table	46	is_section_required_direct	boolean	recent_period	Local `BOOL_OR` of nonsupply literal-required rows in recent_period by period_sortable and section_id; NULL outside the window.	TRUE	Whether the source section has direct required evidence.	NULL outside the recent-period window; within it, false means no qualifying section evidence.
comprehensive_data	table	47	section_course_id	varchar	section_enrollment	`section_enrollment.course_id` joined on period_sortable and section_id.	1001::BIO::101	Section-canonical course identifier from the upstream section spine.	No matching lookup row or the matched lookup value is missing.
comprehensive_data	table	48	section_control	varchar	ipeds_data, section_enrollment	Local assignment context: `ipeds_data.control` joined through `section_enrollment.unit_id`.	Public	Section-canonical institutional control from the upstream section spine.	No matching lookup row or the matched lookup value is missing.
comprehensive_data	table	49	section_level	varchar	ipeds_data, section_enrollment	Local assignment context: `ipeds_data.iclevel` joined through `section_enrollment.unit_id`.	Four or more years	Section-canonical institutional level from the upstream section spine.	No matching lookup row or the matched lookup value is missing.
comprehensive_data	table	50	section_sector	varchar	ipeds_data, section_enrollment	Local assignment context: `ipeds_data.sector` joined through `section_enrollment.unit_id`.	Public, 4-year or above	Section-canonical institutional sector from the upstream section spine.	No matching lookup row or the matched lookup value is missing.
comprehensive_data	table	51	section_course_level	varchar	section_enrollment	`section_enrollment.course_level` joined on period_sortable and section_id.	Introductory or general undergraduate	Section-canonical instructional level from the upstream section spine.	No matching lookup row or the matched lookup value is missing.
comprehensive_data	table	52	section_enrollments	integer	section_enrollment	`section_enrollment.enrollments` joined on period_sortable and section_id.	42	Section-canonical raw enrollment from the upstream section spine.	No matching lookup row or the matched lookup value is missing.
comprehensive_data	table	53	section_seats_taken	integer	section_enrollment	`section_enrollment.seats_taken` joined on period_sortable and section_id.	42	Section-canonical occupied seats from the upstream section spine.	No matching lookup row or the matched lookup value is missing.
comprehensive_data	table	54	section_has_enrollment	boolean	section_enrollment	`section_enrollment.has_enrollment` joined on period_sortable and section_id.	TRUE	Whether the source section reports enrollment.	NULL outside the recent-period window; within it, false means no qualifying section evidence.
comprehensive_data	table	55	section_has_enrollment_own_seats	boolean	section_enrollment	`section_enrollment.has_enrollment_own_seats` joined on period_sortable and section_id.	TRUE	Whether the source section reports usable occupied seats.	NULL outside the recent-period window; within it, false means no qualifying section evidence.
comprehensive_data	table	56	section_has_enrollment_sibling	boolean	section_enrollment	`section_enrollment.has_enrollment_sibling` joined on period_sortable and section_id for recent-period sections.	TRUE	Whether a sibling source section reports enrollment.	NULL outside the recent-period window; within it, false means no qualifying section evidence.
comprehensive_data	table	57	section_has_enrollment_sibling_seats	boolean	section_enrollment	`section_enrollment.has_enrollment_sibling_seats` joined on period_sortable and section_id for recent-period sections.	TRUE	Whether a sibling section reports usable occupied seats.	NULL outside the recent-period window; within it, false means no qualifying section evidence.
comprehensive_data	table	58	section_enrollment_assigned	integer	section_enrollment, ipeds_data	`ROUND(COALESCE(section_context.enrollments, CASE WHEN section_context.seats_taken < 9999 THEN section_context.seats_taken END, course_enrollment_median, course_seats_median, class_enrollment_median, level_enrollment_median))::INT` in `section_assignment`.	42	Best available enrollment assigned to the source section.	No matching lookup row or the matched lookup value is missing.
comprehensive_data	table	59	section_enrollment_source	varchar	section_enrollment, ipeds_data	`CASE` label for the first non-NULL enrollment rung: `own`, `own_seats`, `sibling_enroll`, `sibling_seats`, `class_median`, `level_median`, else `none`.	class_median	Assignment rung used for the source section.	NULL outside the recent-period window; within it, `none` means no assignment rung succeeded.
comprehensive_data	table	60	is_required_inferred	boolean	course_catalog_20251215, recent_period, supply_isbn_classification	`CASE WHEN period_sortable IN (SELECT period_sortable FROM recent_period) AND ((is_section_required_direct=TRUE AND book_status='required') OR (is_section_required_direct=FALSE AND book_status IS NULL)) THEN TRUE ELSE FALSE END`.	TRUE	Whether the material is treated as required after fallback.	Never NULL; false represents absence or exclusion.
comprehensive_data	table	61	is_recent	boolean	course_catalog_20251215, recent_period	`COALESCE(period_sortable IN (SELECT period_sortable FROM recent_period), FALSE)`.	TRUE	Whether the term belongs to the newest catalog window.	Never NULL; false represents absence or exclusion.
comprehensive_data	table	62	has_isbn	boolean	course_catalog_20251215	`ISBN13 IS NOT NULL`.	TRUE	Whether the material has a non-NULL ISBN.	Never NULL; false represents absence or exclusion.
comprehensive_data	table	63	has_formattype	boolean	course_catalog_20251215	`FormatType IS NOT NULL AND TRIM(FormatType) <> ''`.	TRUE	Whether the material has a nonblank FormatType classification.	Never NULL; false represents absence or exclusion.
comprehensive_data	table	64	has_enrollment	boolean	course_catalog_20251215	`enrollments IS NOT NULL`.	TRUE	Whether usable enrollment information is available.	Never NULL; false represents absence or exclusion.
comprehensive_data	table	65	has_enrollment_own_seats	boolean	course_catalog_20251215	`seats_taken IS NOT NULL AND seats_taken < 9999`.	TRUE	Whether the section reports usable occupied seats.	Never NULL; false represents absence or exclusion.
comprehensive_data	table	66	no_details	boolean	course_catalog_20251215	`COALESCE(Title = '*No Book Details*', FALSE)`.	TRUE	Whether the title carries the no-details placeholder.	Never NULL; false represents absence or exclusion.
comprehensive_data	table	67	no_materials	boolean	course_catalog_20251215, supply_isbn_classification	`COALESCE(Title = '*No Books Required*', FALSE) OR COALESCE(supply_category = 'placeholder_no_material', FALSE)`.	TRUE	Whether the row explicitly indicates no course materials.	Never NULL; false represents absence or exclusion.
comprehensive_data	table	68	is_canada	boolean	course_catalog_20251215	`COALESCE(state = 'CAN', FALSE)`.	TRUE	Whether the source row belongs to Canada.	Never NULL; false represents absence or exclusion.
comprehensive_data	table	69	is_course_material_use	boolean	course_catalog_20251215, recent_period, supply_isbn_classification	Recent-period AND not Canada AND has ISBN AND not supply/no-details/no-materials.	TRUE	Whether the material belongs to the analysis population.	Never NULL; false represents absence or exclusion.
comprehensive_data	table	70	is_course_material_no_use	boolean	course_catalog_20251215, recent_period, supply_isbn_classification	Recent-period complement of `is_course_material_use`; false outside the window.	TRUE	Whether the material belongs to the excluded population.	Never NULL; false represents absence or exclusion.
