relation	kind	ordinal	column	type	upstream table	derivation	sample values	description	null meaning
course_material	table	13	isbn_author_variant_count	bigint	comprehensive_data	Distinct nonmissing `author` variants across all catalog rows for `(period_sortable, isbn13)`.	42	Distinct ISBN author variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material	table	14	isbn_publisher_variant_count	bigint	comprehensive_data	Distinct nonmissing `publisher` variants across all catalog rows for `(period_sortable, isbn13)`.	42	Distinct ISBN publisher variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material	table	15	unit_id	bigint	comprehensive_data	Representative `comprehensive_data.unit_id` from grouped rows.	1001	IPEDS institution identifier used throughout the pipeline.	The selected representative row has no value; another grouped row may have one.
course_material	table	16	school	varchar	comprehensive_data	Representative `comprehensive_data.school` from grouped rows.	Example University	Institution or school name attached to the course.	The selected representative row has no value; another grouped row may have one.
course_material	table	17	state	varchar	comprehensive_data	Representative `comprehensive_data.state` from grouped rows.	CA	State or province code for the institution.	The selected representative row has no value; another grouped row may have one.
course_material	table	18	dept_code	varchar	comprehensive_data	Representative `comprehensive_data.dept_code` from grouped rows.	BIO	Short code identifying the academic department.	The selected representative row has no value; another grouped row may have one.
course_material	table	19	department	varchar	comprehensive_data	Representative `comprehensive_data.department` from grouped rows.	Biology	Academic department responsible for the course.	The selected representative row has no value; another grouped row may have one.
course_material	table	20	dept_description	varchar	comprehensive_data	Representative `comprehensive_data.dept_description` from grouped rows.	Biology	Expanded description of the academic department.	The selected representative row has no value; another grouped row may have one.
course_material	table	21	course_number	varchar	comprehensive_data	Representative `comprehensive_data.course_number` from grouped rows.	101	Catalog number identifying the course within its department.	The selected representative row has no value; another grouped row may have one.
course_material	table	22	section	varchar	comprehensive_data	Representative `comprehensive_data.section` from grouped rows.	001	Source code distinguishing sections of the same course.	The selected representative row has no value; another grouped row may have one.
course_material	table	23	course_title	varchar	comprehensive_data	Representative `comprehensive_data.course_title` from grouped rows.	Introduction to Biology	Official title assigned to the course.	The selected representative row has no value; another grouped row may have one.
course_material	table	24	course_level	varchar	comprehensive_data	`COALESCE(comprehensive_data.section_course_level, representative comprehensive_data.course_level)`.	Introductory or general undergraduate	Instructional level assigned to the course.	Neither the section-canonical value nor representative source row has a value.
course_material	table	25	course_subject	varchar	comprehensive_data	Representative `comprehensive_data.course_subject` from grouped rows.	BIO	Subject area assigned to the course.	The selected representative row has no value; another grouped row may have one.
course_material	table	26	period	varchar	comprehensive_data	Representative `comprehensive_data.period` from grouped rows.	Fall 2025	Human-readable academic term label from the source.	The selected representative row has no value; another grouped row may have one.
course_material	table	27	enrollments	integer	comprehensive_data	`COALESCE(comprehensive_data.section_enrollments, representative comprehensive_data.enrollments)`.	42	Enrollment reported directly for the course section.	Neither the section-canonical value nor representative source row has a value.
course_material	table	28	seats_taken	integer	comprehensive_data	`COALESCE(comprehensive_data.section_seats_taken, representative comprehensive_data.seats_taken)`.	42	Occupied seats reported for the course section.	Neither the section-canonical value nor representative source row has a value.
course_material	table	29	instructor	varchar	comprehensive_data	Representative `comprehensive_data.instructor` from grouped rows.	A. Example	Instructor name attached to the course section.	The selected representative row has no value; another grouped row may have one.
course_material	table	30	first_name	varchar	comprehensive_data	Representative `comprehensive_data.first_name` from grouped rows.	A. Example	Given name of the course instructor.	The selected representative row has no value; another grouped row may have one.
course_material	table	31	last_name	varchar	comprehensive_data	Representative `comprehensive_data.last_name` from grouped rows.	A. Example	Family name of the course instructor.	The selected representative row has no value; another grouped row may have one.
course_material	table	32	email	varchar	comprehensive_data	Representative `comprehensive_data.email` from grouped rows.	instructor@example.edu	Normalized instructor email used for contact and matching.	The selected representative row has no value; another grouped row may have one.
course_material	table	33	course_id	varchar	comprehensive_data	`COALESCE(comprehensive_data.section_course_id, representative comprehensive_data.course_id)`.	1001::BIO::101	Stable identifier for the institution-level course offering.	Neither the section-canonical value nor representative source row has a value.
course_material	table	34	section_id	varchar	comprehensive_data	`comprehensive_data.section_id` group key.	1001::BIO::101::001::2025-4	Period-specific identifier for the distinct section offering.	ISBN is NULL only on audit groups; section and sortable-period keys are required.
course_material	table	35	period_sortable	varchar	comprehensive_data	`comprehensive_data.period_sortable` group key.	2025-4	Sortable academic term code used for chronological ordering.	ISBN is NULL only on audit groups; section and sortable-period keys are required.
course_material	table	36	period_date	date	comprehensive_data	Representative `comprehensive_data.period_date` from grouped rows.	2025-10-01	Canonical starting date assigned to the academic term.	The selected representative row has no value; another grouped row may have one.
course_material	table	37	is_oer	boolean	comprehensive_data	`BOOL_OR(is_oer)` across grouped `comprehensive_data` rows.	TRUE	Whether the material is an open educational resource.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
course_material	table	38	oer_category	varchar	comprehensive_data	Representative `comprehensive_data.oer_category` from grouped rows.	unknown	Open-resource category assigned to the material format.	The selected representative row has no value; another grouped row may have one.
course_material	table	39	is_ia	boolean	comprehensive_data	`BOOL_OR(is_ia)` across grouped `comprehensive_data` rows.	TRUE	Whether the material uses inclusive access.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
course_material	table	40	ia_category	varchar	comprehensive_data	Representative `comprehensive_data.ia_category` from grouped rows.	unknown	Inclusive-access category assigned to the material format.	The selected representative row has no value; another grouped row may have one.
course_material	table	41	is_supply	boolean	comprehensive_data	`BOOL_OR(is_supply)` across grouped `comprehensive_data` rows.	TRUE	Whether the material is classified as a course supply.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
course_material	table	42	supply_category	varchar	comprehensive_data	Representative `comprehensive_data.supply_category` from grouped rows.	science_lab	Supply classification assigned from matched title keywords.	The selected representative row has no value; another grouped row may have one.
course_material	table	43	institution_name	varchar	comprehensive_data	Representative `comprehensive_data.institution_name` from grouped rows.	Example University	Canonical institution name supplied by IPEDS.	The selected representative row has no value; another grouped row may have one.
course_material	table	44	sector	varchar	comprehensive_data	`COALESCE(comprehensive_data.section_sector, representative comprehensive_data.sector)`.	unknown	IPEDS sector classification for the institution.	Neither the section-canonical value nor representative source row has a value.
course_material	table	45	level	varchar	comprehensive_data	`COALESCE(comprehensive_data.section_level, representative comprehensive_data.level)`.	unknown	IPEDS award-level classification for the institution.	Neither the section-canonical value nor representative source row has a value.
course_material	table	46	control	varchar	comprehensive_data	`COALESCE(comprehensive_data.section_control, representative comprehensive_data.control)`.	unknown	Institution ownership and governance classification used for reporting.	Neither the section-canonical value nor representative source row has a value.
course_material	table	47	size	varchar	comprehensive_data	Representative `comprehensive_data.size` from grouped rows.	unknown	IPEDS institutional enrollment-size classification used for reporting.	The selected representative row has no value; another grouped row may have one.
course_material	table	48	enrollment_2024	integer	comprehensive_data	Representative `comprehensive_data.enrollment_2024` from grouped rows.	42	Total institutional enrollment reported to IPEDS for 2024.	The selected representative row has no value; another grouped row may have one.
course_material	table	49	distance_enrollment_2024	integer	comprehensive_data	Representative `comprehensive_data.distance_enrollment_2024` from grouped rows.	42	IPEDS 2024 students enrolled in distance education.	The selected representative row has no value; another grouped row may have one.
course_material	table	50	institution_type	varchar	comprehensive_data	Representative `comprehensive_data.institution_type` from grouped rows.	unknown	Derived institution type used for reporting groups.	The selected representative row has no value; another grouped row may have one.
course_material	table	51	is_required_inferred	boolean	comprehensive_data	`BOOL_OR(is_required_inferred)` across grouped `comprehensive_data` rows.	TRUE	Whether the material is treated as required after fallback.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
course_material	table	52	is_recent	boolean	comprehensive_data	`BOOL_OR(is_recent)` across grouped `comprehensive_data` rows.	TRUE	Whether the term belongs to the newest catalog window.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
course_material	table	53	has_isbn	boolean	comprehensive_data	Grouped ISBN key `IS NOT NULL`.	TRUE	Whether the material has a non-NULL ISBN.	Never NULL; false identifies the NULL-ISBN audit group.
course_material	table	54	has_formattype	boolean	comprehensive_data	`BOOL_OR(has_formattype)` across grouped `comprehensive_data` rows.	TRUE	Whether the material has a nonblank FormatType classification.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
course_material	table	55	has_enrollment	boolean	comprehensive_data	`COALESCE(comprehensive_data.section_has_enrollment, representative comprehensive_data.has_enrollment)`.	TRUE	Whether usable enrollment information is available.	Never NULL; false means neither section-canonical nor source-row evidence qualifies.
course_material	table	56	has_enrollment_own_seats	boolean	comprehensive_data	`COALESCE(comprehensive_data.section_has_enrollment_own_seats, representative comprehensive_data.has_enrollment_own_seats)`.	TRUE	Whether the section reports usable occupied seats.	Never NULL; false means neither section-canonical nor source-row evidence qualifies.
course_material	table	57	no_details	boolean	comprehensive_data	`BOOL_OR(no_details)` across grouped `comprehensive_data` rows.	TRUE	Whether the title carries the no-details placeholder.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
course_material	table	58	no_materials	boolean	comprehensive_data	`BOOL_OR(no_materials)` across grouped `comprehensive_data` rows.	TRUE	Whether the row explicitly indicates no course materials.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
course_material	table	59	is_canada	boolean	comprehensive_data	`BOOL_OR(is_canada)` across grouped `comprehensive_data` rows.	TRUE	Whether the source row belongs to Canada.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
course_material	table	60	is_course_material_use	boolean	comprehensive_data	Exact alias of grouped `has_use_source_row`.	TRUE	Whether the material belongs to the analysis population.	Never NULL; false means no grouped raw row is in Use.
course_material	table	61	is_course_material_no_use	boolean	comprehensive_data	`is_recent AND NOT has_use_source_row` at canonical item grain.	TRUE	Whether the material belongs to the excluded population.	Never NULL; false includes outside-window groups and Use groups.
course_material	table	62	has_enrollment_sibling	boolean	comprehensive_data	`comprehensive_data.section_has_enrollment_sibling` from the upstream section join.	TRUE	Whether a sibling section reports enrollment.	NULL outside the recent window; within it, false means no sibling evidence.
course_material	table	63	has_enrollment_sibling_seats	boolean	comprehensive_data	`comprehensive_data.section_has_enrollment_sibling_seats` from the upstream section join.	TRUE	Whether a sibling section reports usable occupied seats.	NULL outside the recent window; within it, false means no sibling evidence.
course_material	table	64	enrollment_assigned	integer	comprehensive_data	`comprehensive_data.section_enrollment_assigned` from the upstream section join.	42	Best available section enrollment from the assignment ladder.	NULL outside the recent window or when no assignment rung succeeds.
course_material	table	65	enrollment_source	varchar	comprehensive_data	`comprehensive_data.section_enrollment_source` from the upstream section join.	own	Assignment-ladder rung that supplied the section enrollment.	NULL outside the recent window; within it, `none` means no rung succeeded.
course_material	table	66	is_required_direct	boolean	comprehensive_data	`BOOL_OR(is_required_direct)` across grouped `comprehensive_data` rows.	TRUE	Whether direct required evidence is present at the relation grain.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
course_material	table	67	is_optional_or_recommended_direct	boolean	comprehensive_data	`BOOL_OR(book_status IN ('option','recommended'))` across grouped `comprehensive_data` rows.	TRUE	Whether grouped rows include optional or recommended direct-status evidence.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
course_material	table	68	source_row_count	bigint	comprehensive_data	Count of all `comprehensive_data` rows.	42	Catalog rows collapsed into the canonical material item.	Never NULL or zero for a retained group.
course_material	table	69	title_variant_count	bigint	comprehensive_data	Distinct nonmissing `title` count in grouped catalog rows.	42	Distinct title variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material	table	70	author_variant_count	bigint	comprehensive_data	Distinct nonmissing `author` count in grouped catalog rows.	42	Distinct author variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material	table	71	publisher_variant_count	bigint	comprehensive_data	Distinct nonmissing `publisher` count in grouped catalog rows.	42	Distinct publisher variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material	table	72	imprint_variant_count	bigint	comprehensive_data	Distinct nonmissing `imprint` count in grouped catalog rows.	42	Distinct imprint variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material	table	73	book_format_variant_count	bigint	comprehensive_data	Distinct nonmissing `book_format` count in grouped catalog rows.	42	Distinct book format variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material	table	74	format_type_variant_count	bigint	comprehensive_data	Distinct nonmissing `format_type` count in grouped catalog rows.	42	Distinct FormatType variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material	table	75	book_status_variant_count	bigint	comprehensive_data	Distinct nonmissing `book_status` count in grouped catalog rows.	42	Distinct book status variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material	table	76	catalog_metadata_conflict	boolean	comprehensive_data	True when any title/author/publisher/imprint/format/FormatType/book-status variant count exceeds one.	TRUE	Flags conflicting bibliographic values among grouped catalog rows.	Never NULL; false means the named conflict was not detected.
course_material	table	77	is_required_inferred_conflict	boolean	comprehensive_data	DQ flag: grouped `is_required_inferred` evidence disagrees (BOOL_OR distinct from BOOL_AND, or component conflict OR as applicable).	TRUE	Whether grouped rows disagree on inferred-required status.	Never NULL; false means no detected within-group conflict.
course_material	table	78	is_oer_conflict	boolean	comprehensive_data	DQ flag: grouped `is_oer` evidence disagrees (BOOL_OR distinct from BOOL_AND, or component conflict OR as applicable).	TRUE	Whether grouped rows disagree on open-resource classification.	Never NULL; false means no detected within-group conflict.
course_material	table	79	is_ia_conflict	boolean	comprehensive_data	DQ flag: grouped `is_ia` evidence disagrees (BOOL_OR distinct from BOOL_AND, or component conflict OR as applicable).	TRUE	Whether grouped rows disagree on inclusive-access classification.	Never NULL; false means no detected within-group conflict.
course_material	table	80	use_source_row_count	bigint	comprehensive_data	Count of Use `comprehensive_data` rows.	42	Included catalog rows collapsed into the canonical item.	Never NULL; zero is possible for the filtered count.
course_material	table	81	no_use_source_row_count	bigint	comprehensive_data	Count of NoUse `comprehensive_data` rows.	42	Excluded catalog rows collapsed into the canonical item.	Never NULL; zero is possible for the filtered count.
course_material	table	82	has_use_source_row	boolean	comprehensive_data	`BOOL_OR(is_course_material_use)` across grouped `comprehensive_data` rows.	TRUE	Whether grouped rows include retained-population evidence.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
course_material	table	83	has_no_use_source_row	boolean	comprehensive_data	`BOOL_OR(is_course_material_no_use)` across grouped `comprehensive_data` rows.	TRUE	Whether grouped rows include excluded-population evidence.	Never NULL under the normalized row-flag contract; false means no grouped row qualifies.
course_material	table	84	population_classification_conflict	boolean	comprehensive_data	True when both Use and NoUse source-row counts exceed zero.	TRUE	Flags simultaneous Use and NoUse evidence within groups.	Never NULL; false means the named conflict was not detected.
course_material	table	85	instructor_variant_count	bigint	comprehensive_data	Distinct nonmissing `instructor` count in grouped catalog rows.	42	Distinct instructor variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material	table	86	email_variant_count	bigint	comprehensive_data	Distinct nonmissing `email` count in grouped catalog rows.	42	Distinct email variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material	table	87	contact_metadata_conflict	boolean	comprehensive_data	True when instructor or email variant count exceeds one.	TRUE	Flags conflicting instructor or email values within groups.	Never NULL; false means the named conflict was not detected.
course_material	table	88	is_supply_conflict	boolean	comprehensive_data	DQ flag: grouped `is_supply` evidence disagrees (BOOL_OR distinct from BOOL_AND, or component conflict OR as applicable).	TRUE	Whether grouped rows disagree on supply classification.	Never NULL; false means no detected within-group conflict.
course_material	table	89	no_details_conflict	boolean	comprehensive_data	DQ flag: grouped `no_details` evidence disagrees (BOOL_OR distinct from BOOL_AND, or component conflict OR as applicable).	TRUE	Flags disagreement about the no-details placeholder within groups.	Never NULL; false means no detected within-group conflict.
course_material	table	90	no_materials_conflict	boolean	comprehensive_data	DQ flag: grouped `no_materials` evidence disagrees (BOOL_OR distinct from BOOL_AND, or component conflict OR as applicable).	TRUE	Flags disagreement about no-materials evidence within groups.	Never NULL; false means no detected within-group conflict.
course_material	table	91	is_canada_conflict	boolean	comprehensive_data	DQ flag: grouped `is_canada` evidence disagrees (BOOL_OR distinct from BOOL_AND, or component conflict OR as applicable).	TRUE	Whether grouped rows disagree on Canadian classification.	Never NULL; false means no detected within-group conflict.
course_material	table	92	is_null_isbn_audit	boolean	comprehensive_data	True when grouped ISBN is NULL.	TRUE	Whether the row audits a NULL-ISBN source group.	Never NULL; false means the named evidence is absent.
course_material	table	93	has_nonnull_isbn_in_section	boolean	comprehensive_data	Section-level `BOOL_OR(isbn13 IS NOT NULL)` across grouped items.	TRUE	Whether the section contains another non-NULL ISBN.	Never NULL; false means the named evidence is absent.
course_material	table	94	is_no_adoption_section	boolean	comprehensive_data	NULL-ISBN audit row in a section with no non-NULL ISBN.	TRUE	Whether the section has no non-NULL adopted ISBN.	Never NULL; false means the named evidence is absent.
course_material	table	95	is_section_required_direct	boolean	comprehensive_data	`BOOL_OR(is_section_required_direct)` across grouped `comprehensive_data` rows.	TRUE	Whether the source section has direct required evidence.	NULL outside the recent-period window when no upstream section context exists.
course_material	table	96	section_course_material_no_use_count	bigint	comprehensive_data	`COUNT(*) FILTER (WHERE is_course_material_no_use)` across canonical `(period_sortable, section_id, isbn13)` keys for the section, repeated on each item.	42	Excluded canonical items counted for the source section.	Never NULL; false or zero means the named section evidence is absent.
course_material	table	97	section_no_details_count	bigint	comprehensive_data	`COUNT(*) FILTER (WHERE no_details)` across canonical `(period_sortable, section_id, isbn13)` keys for the section, repeated on each item.	42	No-details canonical items counted for the source section.	Never NULL; false or zero means the named section evidence is absent.
course_material	table	98	section_no_materials_count	bigint	comprehensive_data	`COUNT(*) FILTER (WHERE no_materials)` across canonical `(period_sortable, section_id, isbn13)` keys for the section, repeated on each item.	42	No-materials canonical items counted for the source section.	Never NULL; false or zero means the named section evidence is absent.
course_material	table	99	is_section_canada	boolean	comprehensive_data	`COALESCE(BOOL_OR(is_canada), FALSE)` across canonical `(period_sortable, section_id, isbn13)` keys for the section, repeated on each item.	TRUE	Whether any canonical item marks the source section Canadian.	Never NULL; false or zero means the named section evidence is absent.
course_material	table	100	is_section_supply	boolean	comprehensive_data	`COALESCE(BOOL_OR(is_supply), FALSE)` across canonical `(period_sortable, section_id, isbn13)` keys for the section, repeated on each item.	TRUE	Whether any canonical item marks the source section supply.	Never NULL; false or zero means the named section evidence is absent.
course_material	table	101	section_supply_count	bigint	comprehensive_data	`COUNT(*) FILTER (WHERE is_supply)` across canonical `(period_sortable, section_id, isbn13)` keys for the section, repeated on each item.	42	Supply canonical items counted for the source section.	Never NULL; false or zero means the named section evidence is absent.
