relation	kind	ordinal	column	type	upstream table	derivation	sample values	description	null meaning
pricing_historical	table	11	instructor_name	varchar	BMG BookPricing.Historical_20260224.csv	"`STRING_AGG(DISTINCT TRIM(""Instructor Name""), ', ' ORDER BY TRIM(""Instructor Name""))` before latest-date row selection."	A. Example	Instructor names attached to the pricing observation.	No nonblank instructor name occurs in the collapsed source rows.
pricing_historical	table	12	isbn13	varchar	BMG BookPricing.Historical_20260224.csv	BMG Book Pricing field `ISBN13`; trim; latest logical-key snapshot retained after duplicate/instructor collapse.	9780000000002	Book or material identifier used for cross-source matching.	External field absent, a configured null token, or failed TRY_CAST.
pricing_historical	table	13	title	varchar	BMG BookPricing.Historical_20260224.csv	BMG Book Pricing field `Title`; trim; latest logical-key snapshot retained after duplicate/instructor collapse.	Introduction to Biology	Title supplied for the adopted course material.	External field absent, a configured null token, or failed TRY_CAST.
pricing_historical	table	14	author	varchar	BMG BookPricing.Historical_20260224.csv	BMG Book Pricing field `Author`; trim; latest logical-key snapshot retained after duplicate/instructor collapse.	A. Example	Author credited for the adopted course material.	External field absent, a configured null token, or failed TRY_CAST.
pricing_historical	table	15	publisher	varchar	BMG BookPricing.Historical_20260224.csv	BMG Book Pricing field `Publisher`; trim; latest logical-key snapshot retained after duplicate/instructor collapse.	Example Press	Publisher credited for the adopted course material.	External field absent, a configured null token, or failed TRY_CAST.
pricing_historical	table	16	edition	varchar	BMG BookPricing.Historical_20260224.csv	BMG Book Pricing field `Edition`; trim; latest logical-key snapshot retained after duplicate/instructor collapse.	3rd	Edition statement for the priced course material.	External field absent, a configured null token, or failed TRY_CAST.
pricing_historical	table	17	book_status	varchar	BMG BookPricing.Historical_20260224.csv	BMG Book Pricing field `Book Status`; lowercase + trim; latest logical-key snapshot retained after duplicate/instructor collapse.	required	Adoption priority assigned to the course material.	External field absent, a configured null token, or failed TRY_CAST.
pricing_historical	table	18	required	boolean	BMG BookPricing.Historical_20260224.csv	`LOWER(TRIM(Book Status)) = 'required'` during pricing import.	TRUE	Whether the pricing observation has required adoption status.	NULL when Book Status is missing; TRUE only for required, FALSE for non-NULL non-required status.
pricing_historical	table	19	book_option	varchar	BMG BookPricing.Historical_20260224.csv	BMG Book Pricing field `Book Option`; lowercase + trim; latest logical-key snapshot retained after duplicate/instructor collapse.	buy	Purchase or rental option for the pricing offer.	External field absent, a configured null token, or failed TRY_CAST.
pricing_historical	table	20	book_condition	varchar	BMG BookPricing.Historical_20260224.csv	BMG Book Pricing field `Book Condition`; lowercase + trim; latest logical-key snapshot retained after duplicate/instructor collapse.	new	Condition of the priced book offering.	External field absent, a configured null token, or failed TRY_CAST.
pricing_historical	table	21	book_format	varchar	BMG BookPricing.Historical_20260224.csv	BMG Book Pricing field `Book Format`; lowercase + trim; latest logical-key snapshot retained after duplicate/instructor collapse.	physical	Physical or digital format of the material.	External field absent, a configured null token, or failed TRY_CAST.
pricing_historical	table	22	price	decimal(10,2)	BMG BookPricing.Historical_20260224.csv	BMG Book Pricing field `Price`; trim and TRY_CAST to the declared type; latest logical-key snapshot retained after duplicate/instructor collapse.	12.34	Observed amount for the specific pricing offering.	External field absent, a configured null token, or failed TRY_CAST.
pricing_historical	table	23	rental_days	integer	BMG BookPricing.Historical_20260224.csv	BMG Book Pricing field `Rental Length`; trim and TRY_CAST to the declared type; latest logical-key snapshot retained after duplicate/instructor collapse.	42	Length of the offered rental term in days.	External field absent, a configured null token, or failed TRY_CAST.
pricing_historical	table	24	return_date	date	BMG BookPricing.Historical_20260224.csv	BMG Book Pricing field `Return Date`; trim and TRY_CAST to the declared type; latest logical-key snapshot retained after duplicate/instructor collapse.	2025-10-01	Required return date for the rental offering.	External field absent, a configured null token, or failed TRY_CAST.
pricing_historical	table	25	course_id	varchar	BMG BookPricing.Historical_20260224.csv	Composite of `IPEDSID`, `Department Code`, and `Course Code`; missing segments encoded `UNKNOWN`.	1001::BIO::101	Stable identifier for the institution-level course offering.	Not produced; missing composite segments are encoded as `UNKNOWN`.
pricing_historical	table	26	section_id	varchar	BMG BookPricing.Historical_20260224.csv	Composite of course components, `Section Code`, and derived sortable period; missing segments encoded `UNKNOWN`.	1001::BIO::101::001::2025-4	Period-specific identifier for the distinct section offering.	Not produced; missing composite segments are encoded as `UNKNOWN`.
pricing_historical	table	27	period_sortable	varchar	BMG BookPricing.Historical_20260224.csv	Season/year parsed from pricing field `Period` to `YYYY-N`.	2025-4	Sortable academic term code used for chronological ordering.	Unrecognized or missing pricing-period text.
pricing_historical	table	28	period_date	date	BMG BookPricing.Historical_20260224.csv	Season/year parsed from pricing field `Period` to canonical season date.	2025-10-01	Canonical starting date assigned to the academic term.	Unrecognized or missing pricing-period text.
